donation_id,supporter_id,donation_date,amount_gbp,campaign_code,payment_method,gift_aid,refunded
9127,2977,2021-12-08,150.0,CMP0090,Cash,0,0
3981,1332,2025-08-18,250,CMP0153,Card,1,0
2889,987,2026-05-26,15.0,CMP0070,Standing Order,1,0
4583,1529,2025-12-07,15,CMP0173,Cheque,1,0
5917,1938,2024-12-29,10,CMP0174,Standing Order,1,0
10459,3408,2023-12-09,37.5,CMP0155,Standing Order,1,0
11379,3670,2026-07-12,10,CMP0033,Cheque,0,0
4989,1652,2026-06-27,100,CMP0017,Card,1,0
9266,3029,2022-05-17,100,CMP0045,Online,0,0
1433,475,2022-06-14,15.0,CMP0055,Cash,0,0
4772,1590,2024-04-09,25,CMP0025,Cash,0,0
8249,2694,2025-07-05,20,CMP0025,Standing Order,1,0
6591,2179,2022-09-19,5,CMP0183,Direct Debit,0,0
9739,3181,2025-08-08,100,CMP0089,Cheque,1,0
9435,3078,2023-05-30,20,CMP0188,Card,0,0
10939,3547,2022-04-15,5,CMP0047,Cheque,0,0
10326,3371,2025-04-29,22.5,CMP0192,Online,0,0
11456,3699,2022-08-15,37.5,CMP0015,Online,1,0
6992,2292,2020-03-02,5,CMP0113,Card,0,0
6336,2090,2024-12-07,100,CMP0076,Card,0,0
12044,3920,2021-11-26,100,CMP0092,Standing Order,1,0
859,283,2023-04-10,37.5,CMP0192,Card,0,0
3391,1134,2026-02-16,20,CMP0026,Standing Order,0,0
11737,3793,2026-08-13,10,CMP0104,Online,1,0
7082,2317,2023-07-08,15,CMP0183,Cash,1,0
6768,2226,2026-07-14,10,CMP0064,Cash,1,0
2753,938,2024-10-30,7.5,CMP0173,Direct Debit,1,0
7312,2384,2025-06-16,50,CMP0049,Online,0,0
6405,2115,2025-05-27,5,CMP0071,Cash,1,0
6453,94209,2025-05-06,20,CMP0127,Standing Order,0,0
6057,93984,2024-09-07,10,CMP0090,Cheque,1,0
6451,2133,2026-07-03,10,CMP0181,Standing Order,0,0
8830,2888,2021-01-26,50,CMP0048,Standing Order,0,0
3929,1315,2024-07-02,150.0,CMP0092,Card,0,0
5090,1688,2025-01-20,10,CMP0189,Direct Debit,0,0
1181,388,2025-05-27,50,CMP0074,Card,0,0
2319,790,2026-01-18,22.5,CMP0099,Direct Debit,0,0
9737,3180,2026-03-11,20,CMP0068,Cash,1,0
1770,593,2025-10-02,5,CMP0120,Online,0,0
5764,1892,2022-10-22,250,CMP0028,Standing Order,1,0
8702,2849,2019-08-28,15,CMP0066,Online,0,0
11236,3631,2021-02-06,100,CMP0054,Cash,0,0
10938,3547,2022-10-17,50,CMP0076,Online,0,0
1372,448,2023-09-14,5,CMP0023,Standing Order,1,0
7373,2405,2018-10-24,20,CMP0015,Standing Order,0,0
4457,1483,2024-06-27,100,CMP0138,Card,1,0
7932,2582,2022-01-09,150.0,CMP0124,Card,0,0
11031,3578,2022-07-08,5,CMP0174,Online,1,0
2603,881,2022-08-14,25,CMP0034,Online,1,0
5284,1751,2026-06-19,30.0,CMP0192,Direct Debit,1,0
4835,1606,2022-05-23,20,CMP0008,Standing Order,0,0
4588,1531,2024-06-21,500,CMP0139,Online,1,0
11624,3741,2024-03-23,250,CMP0099,Online,0,0
10924,3545,2024-09-17,375.0,CMP0115,Cash,0,0
8623,2816,2021-09-12,5,CMP0160,Cheque,0,0
2465,835,2026-03-26,75.0,CMP0025,Card,0,0
10330,3371,2025-08-01,50,CMP0153,Direct Debit,1,0
5452,1796,2024-12-12,100,CMP0110,Card,0,0
3336,1118,2023-08-01,40,CMP0143,Direct Debit,0,0
3924,1313,2020-03-03,15.0,CMP0012,Cheque,0,0
2963,1008,2025-03-10,375.0,CMP0145,Standing Order,0,0
6170,2023,2023-08-07,15,CMP0170,Online,1,0
11223,3627,2022-09-12,5,CMP0153,Card,0,0
5368,1773,2026-07-31,5,CMP0002,Direct Debit,0,0
6998,2293,2019-09-15,100,CMP0017,Cash,1,0
2893,987,2018-01-01,50,CMP0025,Direct Debit,1,0
665,207,2023-11-27,5,CMP0088,Online,1,1
862,284,2022-01-27,5,CMP0192,Cheque,1,0
8204,2680,2025-06-14,5,CMP0127,Cash,1,0
2981,1012,2026-07-13,25,CMP0066,Standing Order,1,0
4818,1603,2023-08-23,100,CMP0056,Direct Debit,1,0
11919,3869,2025-06-12,100,CMP0100,Standing Order,0,0
3475,1162,2020-11-30,200,CMP0182,Cheque,1,0
8193,2676,2026-01-05,22.5,CMP0012,Card,0,0
8058,2628,2026-05-09,10,CMP0095,Cheque,1,0
4201,1394,2022-05-13,10,CMP0148,Card,0,0
5047,1674,2026-07-10,100,CMP0187,Direct Debit,0,0
2390,815,2024-11-18,50,CMP0181,Standing Order,0,0
8529,2781,2022-01-19,15.0,CMP0037,Direct Debit,0,0
4780,1594,2026-03-20,15,CMP0149,Standing Order,0,0
10110,3311,2026-06-05,25,CMP0076,Cheque,0,0
11338,3661,2022-03-21,25,CMP0067,Direct Debit,0,0
10925,3546,2019-10-22,20,CMP0130,Cash,1,0
2350,804,2023-04-15,30,CMP0069,Online,0,0
1925,96908,2024-03-24,10,CMP0110,Cash,1,0
7784,2545,2024-09-11,100,CMP0152,Direct Debit,0,1
2847,971,2025-08-17,20,CMP0151,Cash,1,0
369,117,2025-03-30,5,CMP0182,Card,0,0
6192,2036,2021-12-18,7.5,CMP0033,Cash,1,0
6394,2110,2026-06-17,100,CMP0144,Online,1,0
2469,835,2023-10-19,37.5,CMP0098,Cheque,0,0
2821,962,2026-07-06,100,CMP0097,Cheque,1,0
9105,2969,2026-01-09,100,CMP0098,Direct Debit,0,0
11713,3783,2025-10-03,250,CMP0073,Cash,0,0
9625,3140,2024-06-24,20,CMP0187,Direct Debit,0,0
5581,1835,2023-07-28,250,CMP0115,Direct Debit,1,0
8167,2663,2024-03-26,30.0,CMP0117,Standing Order,0,0
1198,393,2022-02-26,250,CMP0035,Cash,1,0
7661,2499,2021-11-12,50,CMP0064,Standing Order,0,0
2748,938,2022-07-03,100,CMP0138,Cash,0,0
10890,3541,2022-12-20,100,CMP0004,Standing Order,0,0
3660,1227,2026-04-18,30.0,CMP0182,Card,1,0
5448,1794,2023-02-17,15.0,CMP0027,Direct Debit,0,0
8595,2801,2022-08-09,20,CMP0013,Online,1,0
5844,1917,2025-12-02,15.0,CMP0027,Cash,0,0
1761,589,2026-04-21,10,CMP0049,Card,1,0
6107,1993,2022-06-12,30.0,CMP0094,Card,1,0
10471,3411,2026-06-06,50,CMP0042,Direct Debit,1,0
4419,1468,2025-08-29,10,CMP0123,Online,1,0
3051,1034,2025-05-09,7.5,CMP0148,Standing Order,0,0
9017,2943,2023-10-19,5,CMP0057,Online,1,0
11355,3662,2023-07-23,375.0,CMP0192,Cheque,1,0
67,20,2019-09-21,100,CMP0109,Card,1,0
10862,3529,2021-03-08,10,CMP0005,Standing Order,1,0
11753,3802,2026-02-02,40,CMP0155,Cash,1,0
9351,3052,2021-04-22,37.5,CMP0191,Card,0,0
9889,3229,2026-07-25,30.0,CMP0048,Cash,0,0
7215,2358,2023-11-16,15,CMP0110,Card,1,0
8943,2924,2024-07-31,10,CMP0160,Cheque,1,0
11960,3885,2019-08-23,30.0,CMP0107,Cheque,0,0
5322,1761,2019-09-27,50,CMP0056,Cheque,0,0
10606,3459,2023-07-26,22.5,CMP0132,Standing Order,0,0
3282,1102,2024-01-16,250,CMP0173,Standing Order,0,0
5366,1772,2026-03-02,5,CMP0146,Cash,1,0
10765,3498,2026-02-27,5,CMP0169,Cheque,0,0
5004,1658,2025-05-18,15.0,CMP0169,Direct Debit,0,0
7145,2338,2026-06-22,50,CMP0045,Card,1,0
4162,1378,2024-07-04,25,CMP0146,Direct Debit,1,0
6354,2092,2021-10-02,100,CMP0147,Online,0,0
935,314,2021-11-27,20,CMP0131,Cheque,0,0
6832,2246,2026-02-21,10,CMP0004,Direct Debit,0,0
11345,3661,2023-02-06,150.0,CMP0079,Card,1,0
10506,3426,2020-11-29,100,CMP0038,Direct Debit,0,0
4318,1431,2024-01-26,250,CMP0069,Direct Debit,1,0
5081,1683,2022-03-15,15,CMP0070,Online,1,0
5540,1822,2020-09-23,7.5,CMP0056,Standing Order,0,0
2951,1004,2025-08-26,5,CMP0143,Card,1,0
6413,2117,2024-03-26,15.0,CMP0016,Card,0,0
400,129,2025-01-08,5,CMP0155,Standing Order,0,0
7509,2451,2023-08-24,5,CMP0141,Online,0,0
5908,1935,2023-11-17,30.0,CMP0142,Direct Debit,0,0
6122,1997,2026-03-27,20,CMP0154,Cheque,0,0
7628,2493,2024-04-30,5,CMP0189,Direct Debit,1,0
2177,99048,2023-03-19,50,CMP0022,Card,0,0
3550,1186,2025-07-30,50,CMP0182,Card,1,0
9446,3083,2025-06-23,50,CMP0161,Standing Order,1,0
7234,2364,2023-08-13,75.0,CMP0032,Cash,1,0
9703,3171,2020-04-18,37.5,CMP0181,Standing Order,1,0
11600,3735,2023-11-13,250,CMP0166,Online,1,0
11839,3845,2026-01-11,40,CMP0015,Standing Order,0,0
6215,2046,2024-08-06,15,CMP0105,Online,1,0
35,11,2025-04-10,20,CMP0089,Direct Debit,1,0
6032,1974,2025-09-15,100,CMP0176,Card,1,0
2514,851,2026-06-01,250,CMP0155,Cash,0,0
808,265,2023-11-12,20,CMP0100,Standing Order,0,0
297,88,2022-01-23,50,CMP0087,Cash,0,0
5554,1826,2025-10-04,7.5,CMP0033,Online,1,0
3663,1227,2022-05-07,15,CMP0035,Direct Debit,0,0
4799,1600,2025-07-12,37.5,CMP0098,Cheque,1,0
4126,1368,2026-07-04,250,CMP0012,Direct Debit,1,0
639,201,2026-07-10,250,CMP0007,Card,0,0
9520,3107,2024-04-29,37.5,CMP0072,Direct Debit,0,0
10676,3482,2024-09-29,150.0,CMP0040,Cash,0,0
2133,712,2025-11-05,100,CMP0069,Card,1,0
4914,1633,2023-08-01,22.5,CMP0184,Cheque,1,0
1290,422,2020-10-21,100,CMP0070,Card,0,0
8665,2829,2026-08-13,22.5,CMP0046,Online,0,0
7722,2522,2020-10-20,250,CMP0157,Direct Debit,1,0
7764,2535,2024-02-04,40,CMP0117,Standing Order,0,0
9992,3268,2020-07-25,100,CMP0023,Standing Order,0,0
7182,2345,2026-05-30,250,CMP0136,Cash,1,0
11630,3744,2023-02-18,15,CMP0033,Direct Debit,1,0
1331,437,2026-04-08,100,CMP0119,Standing Order,1,0
5904,1934,2024-08-18,250,CMP0091,Card,1,0
8984,2933,2022-06-07,25,CMP0024,Direct Debit,0,0
990,331,2023-09-04,30,CMP0039,Card,1,0
8497,2771,2025-06-04,5,CMP0122,Cheque,0,0
8554,2788,2026-08-11,20,CMP0114,Cash,0,0
10737,3493,2021-09-19,250,CMP0087,Online,0,0
1272,416,2023-08-05,50,CMP0020,Card,0,0
11281,3644,2017-12-30,100,CMP0036,Direct Debit,1,0
8007,2609,2026-03-30,250,CMP0100,Cheque,0,0
11431,3687,2024-02-28,37.5,CMP0162,Cheque,1,0
3130,1058,2025-07-21,200,CMP0184,Card,0,0
2442,824,2026-01-30,15,CMP0192,Direct Debit,0,0
5496,1809,2024-10-24,500,CMP0101,Cheque,1,0
1128,379,2024-02-08,50,CMP0155,Standing Order,1,0
3441,1154,2026-04-29,22.5,CMP0044,Standing Order,1,0
6440,2125,2023-06-21,100,CMP0016,Online,1,0
1240,407,2026-01-09,20,CMP0132,Standing Order,1,0
9074,2960,2021-02-28,100,CMP0036,Direct Debit,0,0
2346,803,2025-09-02,5,CMP0184,Card,1,0
12071,3931,2023-05-14,22.5,CMP0037,Direct Debit,0,0
7501,2450,2019-08-24,37.5,CMP0055,Cash,1,0
11540,3726,2022-02-16,75.0,CMP0074,Card,1,0
12090,3937,2023-02-11,50,CMP0023,Standing Order,1,0
6252,2053,2023-12-09,15,CMP0043,Card,0,0
5182,1715,2022-02-03,200,CMP0190,Card,0,0
7025,2301,2021-12-04,200,CMP0002,Card,0,0
6966,2284,2025-10-22,37.5,CMP0166,Online,0,0
9203,3002,2025-10-20,200,CMP0042,Cash,1,0
1131,379,2025-04-23,37.5,CMP0025,Cash,1,0
8448,2755,2025-04-24,15.0,CMP0089,Cash,1,0
4463,1483,2019-05-19,15,CMP0022,Cash,1,0
11412,3680,2025-02-14,200,CMP0105,Direct Debit,0,0
1841,623,2021-06-17,100,CMP0070,Online,0,0
12036,3919,2026-07-01,40,CMP0091,Card,1,0
8965,2930,2022-03-11,50,CMP0121,Cash,0,0
11265,3641,2025-11-26,25,CMP0121,Card,1,0
6359,2094,2023-04-04,22.5,CMP0050,Standing Order,1,0
12351,3670,2024-09-04,250,CMP0153,Cash,0,0
5953,1948,2021-02-18,50,CMP0032,Cash,1,0
7712,2518,2020-03-30,7.5,CMP0189,Cash,0,0
9746,3184,2024-11-20,30.0,CMP0088,Online,1,0
5956,1949,2025-07-23,5,CMP0093,Standing Order,0,0
5109,1695,2026-08-16,100,CMP0050,Cheque,1,0
2852,973,2026-04-12,25,CMP0098,Standing Order,1,0
12058,3927,2026-06-12,25,CMP0063,Direct Debit,1,0
9838,3208,2023-04-07,25,CMP0013,Direct Debit,1,0
764,252,2021-11-04,50,CMP0077,Standing Order,0,1
8737,2856,2022-06-29,22.5,CMP0147,Card,0,0
5497,1809,2024-06-08,25,CMP0169,Direct Debit,0,0
6609,2182,2020-11-18,150.0,CMP0024,Online,1,0
10806,3515,2025-04-05,7.5,CMP0077,Standing Order,0,0
10333,3371,2023-07-05,10,CMP0123,Cheque,1,0
2751,938,2025-02-08,20,CMP0032,Online,0,0
2736,934,2026-03-19,5,CMP0088,Standing Order,1,0
10168,3326,2020-09-13,15,CMP0126,Cash,1,0
7002,2293,2019-09-27,20,CMP0159,Direct Debit,0,0
8684,2834,2017-10-07,15.0,CMP0134,Cash,0,0
1602,543,2025-02-27,100,CMP0141,Standing Order,0,0
3962,1330,2022-08-03,30.0,CMP0017,Online,1,0
9358,3055,2020-02-06,25,CMP0140,Cash,0,0
11481,3707,2025-11-15,500,CMP0135,Direct Debit,0,0
11387,3672,2020-08-15,50,CMP0005,Card,0,0
10577,3451,2020-08-29,10,CMP0022,Cheque,1,0
1416,471,2025-03-28,20,CMP0082,Cheque,1,0
11682,3765,2025-05-04,20,CMP0149,Card,0,0
6720,2216,2026-05-24,250,CMP0172,Direct Debit,0,0
4270,1415,2020-04-30,150.0,CMP0181,Online,0,0
1529,515,2020-06-07,40,CMP0022,Online,1,0
5824,1909,2024-10-04,25,CMP0124,Standing Order,0,0
6486,2140,2024-09-08,22.5,CMP0001,Direct Debit,1,0
8434,2751,2019-03-28,22.5,CMP0152,Direct Debit,0,0
11937,3873,2023-05-21,200,CMP0075,Standing Order,0,0
10756,3496,2021-03-27,15,CMP0004,Online,0,0
2730,933,2022-01-09,50,CMP0085,Direct Debit,0,0
9165,2991,2025-03-27,250,CMP0122,Card,0,0
1668,560,2025-04-15,37.5,CMP0180,Online,1,0
9493,3097,2026-07-19,25,CMP0073,Card,1,0
1247,409,2022-05-17,25,CMP0142,Direct Debit,0,0
2578,872,2023-02-17,10,CMP0042,Direct Debit,1,0
9244,3017,2025-03-16,15,CMP0143,Cheque,0,0
4755,1582,2024-05-16,50,CMP0013,Direct Debit,1,0
12227,3980,2026-07-29,15,CMP0120,Direct Debit,0,0
932,314,2025-09-02,15,CMP0021,Standing Order,0,0
1459,486,2023-03-16,50,CMP0084,Direct Debit,0,0
6830,2245,2022-01-26,15,CMP0015,Online,1,0
7904,2577,2021-03-25,20,CMP0160,Standing Order,0,0
9260,3027,2025-04-13,5,CMP0013,Direct Debit,1,0
955,319,2019-01-11,250,CMP0034,Card,0,0
4743,1581,2025-10-01,375.0,CMP0142,Cash,1,0
4185,1389,2023-09-03,15,CMP0190,Direct Debit,0,0
9710,3172,2026-03-28,15.0,CMP0150,Standing Order,1,0
12154,3956,2024-10-25,15,CMP0108,Standing Order,1,0
7931,2582,2024-10-15,37.5,CMP0052,Online,1,0
6683,2208,2025-07-30,375.0,CMP0002,Cheque,0,0
873,289,2026-07-05,30,CMP0015,Online,1,0
11987,3894,2023-11-11,250,CMP9112,Standing Order,1,0
6795,2233,2026-05-09,22.5,CMP0147,Standing Order,1,0
4867,1616,2022-06-17,7.5,CMP0050,Online,0,0
10313,3368,2025-06-05,150.0,CMP0178,Cheque,1,0
8776,2870,2024-05-27,250,CMP0167,Cheque,0,0
8884,2898,2024-10-16,5,CMP0172,Online,0,0
3416,1143,2020-06-07,30,CMP0056,Cheque,1,0
9569,3125,2025-10-04,15.0,CMP0060,Direct Debit,1,0
2794,953,2024-11-02,100,CMP0097,Direct Debit,0,0
8929,2918,2025-07-30,50,CMP0098,Cheque,1,0
967,327,2025-01-13,22.5,CMP0052,Cash,0,0
10241,3346,2023-10-18,15,CMP0063,Card,0,0
61,20,2021-03-24,250,CMP0129,Standing Order,1,0
11009,3570,2024-11-29,30.0,CMP0062,Cash,1,0
11187,3621,2025-06-18,15,CMP0129,Standing Order,1,0
6918,2271,2022-10-27,5,CMP0124,Direct Debit,0,0
386,125,2023-11-11,200,CMP0153,Standing Order,1,0
4494,1497,2023-04-03,375.0,CMP0190,Standing Order,1,0
8970,2931,2025-03-15,50,CMP0106,Cash,1,0
8778,2870,2019-07-26,25,CMP0127,Card,0,0
3357,1125,2025-12-11,50,CMP0105,Cheque,0,0
2216,739,2025-11-01,40,CMP0137,Standing Order,1,0
11971,3891,2024-08-20,15.0,CMP0043,Cheque,1,0
1913,641,2025-06-29,50,CMP0133,Cash,0,1
4252,1409,2025-11-11,75.0,CMP0083,Online,1,0
4922,1636,2023-12-23,10,CMP0065,Standing Order,1,0
190,52,2023-01-18,20,CMP0175,Online,1,0
1085,360,2024-06-20,5,CMP0100,Cheque,0,0
4966,1644,2025-02-03,10,CMP0134,Cash,1,0
11758,3803,2025-11-15,5,CMP0019,Standing Order,0,0
1064,352,2023-10-14,100,CMP0155,Direct Debit,1,0
3806,1275,2026-03-20,5,CMP0144,Online,1,0
10191,3331,2024-08-04,30.0,CMP0149,Direct Debit,1,0
10663,3478,2023-09-07,40,CMP0173,Standing Order,0,0
11141,3603,2025-07-29,15,CMP0142,Standing Order,1,0
7966,2595,2021-10-17,100,CMP0085,Online,0,0
1286,422,2022-03-23,10,CMP0129,Card,1,0
7702,2517,2025-05-11,15,CMP0092,Card,0,0
11242,3631,2024-05-23,15,CMP0155,Card,0,0
8586,2796,2022-05-04,150.0,CMP0019,Card,0,0
3429,1146,2019-12-09,250,CMP0186,Online,0,0
5451,1795,2024-05-24,10,CMP0180,Cash,0,0
3399,1137,2025-08-12,15,CMP0112,Cheque,1,0
5306,1756,2026-08-05,50,CMP0070,Cheque,0,0
91,28,2024-06-09,50,CMP0094,Standing Order,1,0
31,5,2025-05-28,22.5,CMP0156,Standing Order,0,0
8214,2684,2025-05-31,100,CMP0019,Online,0,0
9763,3187,2025-03-18,22.5,CMP0042,Cash,0,0
2597,879,2021-11-03,250,CMP0013,Cheque,0,0
3870,1298,2025-05-26,100,CMP0115,Cash,0,0
6648,2196,2024-02-07,10,CMP0080,Cash,1,0
4442,1473,2025-04-20,250,CMP0093,Card,1,0
1062,352,2026-08-10,200,CMP0099,Cash,0,0
1808,605,2022-06-24,25,CMP0098,Direct Debit,1,0
11789,3814,2020-09-16,10,CMP0085,Direct Debit,0,0
12291,4003,2022-10-06,50,CMP0189,Direct Debit,0,0
7123,2327,2023-10-28,37.5,CMP0034,Cheque,0,0
4551,1514,2026-06-07,5,CMP0055,Standing Order,0,0
1489,499,2025-05-30,10,CMP0123,Cash,0,0
11578,3730,2024-07-24,50,CMP0037,Cheque,0,0
2100,696,2026-06-17,250,CMP0145,Standing Order,0,0
8829,2888,2021-01-07,50,CMP0076,Online,1,0
10172,3326,2025-01-04,100,CMP0126,Online,0,0
5480,1805,2024-05-18,10,CMP0005,Cash,0,0
1157,384,2026-03-21,15.0,CMP0077,Standing Order,0,0
7971,2596,2022-04-10,15,CMP0108,Cash,1,0
2281,771,2024-01-17,22.5,CMP0125,Card,1,0
1401,468,2024-12-23,10,CMP0018,Online,0,0
4767,1589,2025-03-04,75.0,CMP0027,Direct Debit,0,0
12152,3956,2026-07-16,5,CMP0150,Standing Order,1,0
11622,3740,2026-06-28,25,CMP0024,Card,1,0
7705,2517,2025-06-28,150.0,CMP0001,Cash,0,0
7656,2498,2025-02-16,20,CMP0105,Cash,0,0
2528,855,2024-05-21,250,CMP0142,Online,1,0
6615,2182,2025-09-07,50,CMP0075,Cheque,1,0
4425,1471,2025-08-08,500,CMP0009,Direct Debit,0,0
7208,2354,2021-03-24,10,CMP0144,Cash,0,0
7068,2314,2022-01-10,7.5,CMP0069,Direct Debit,1,0
9660,3156,2025-05-27,500,CMP0176,Cheque,0,0
9909,3234,2026-03-20,20,CMP0158,Card,0,0
8717,2850,2023-06-10,250,CMP0116,Card,0,0
8869,2898,2020-08-27,10,CMP0122,Cheque,0,0
1110,90490,2026-05-01,50,CMP0172,Online,1,0
10146,3320,2024-03-26,5,CMP0047,Online,0,0
12247,3985,2026-01-29,15,CMP0085,Direct Debit,0,0
7802,2549,2025-07-29,15,CMP0042,Card,0,0
11662,3759,2024-01-04,25,CMP0175,Cheque,1,0
3487,1164,2026-05-07,50,CMP0035,Standing Order,0,0
11964,3890,2023-07-01,37.5,CMP0173,Online,0,0
8136,2651,2020-12-12,15,CMP0118,Standing Order,1,0
4537,1508,2023-04-19,20,CMP0192,Cheque,0,0
2622,884,2025-07-07,15,CMP0150,Online,1,0
7467,2441,2025-10-05,250,CMP0010,Cheque,1,0
6572,2175,2024-07-16,25,CMP0118,Standing Order,1,0
5955,1949,2023-10-19,10,CMP0144,Online,1,0
1453,484,2026-05-26,75.0,CMP0101,Direct Debit,1,0
9802,3199,2024-11-16,100,CMP0153,Cheque,0,0
9920,3239,2026-06-05,10,CMP0162,Direct Debit,1,0
5053,1676,2025-12-14,100,CMP0090,Standing Order,0,0
930,313,2025-10-07,100,CMP0142,Card,0,0
2625,885,2021-12-22,250,CMP0040,Cheque,1,0
8084,2635,2022-03-17,50,CMP0106,Card,0,0
8428,2751,2018-03-07,10,CMP0173,Card,0,0
2535,857,2024-04-10,20,CMP0081,Standing Order,0,0
3306,1108,2026-08-06,20,CMP0123,Cash,1,0
2307,783,2025-12-03,37.5,CMP0185,Standing Order,1,0
13,3,2026-08-09,20,CMP0018,Cash,0,0
4982,1651,2023-08-28,200,CMP0059,Cheque,1,0
7498,2449,2025-07-10,375.0,CMP0124,Card,1,0
1165,385,2024-05-20,5,CMP0066,Cash,1,0
3270,1099,2021-01-21,20,CMP0070,Standing Order,0,0
5868,1923,2023-07-02,100,CMP0117,Direct Debit,0,0
9337,3046,2022-04-08,100,CMP0118,Online,0,0
5856,1918,2020-06-14,20,CMP0016,Card,0,0
11493,3709,2025-05-08,20,CMP0156,Online,1,0
11213,3626,2024-12-14,50,CMP0083,Card,0,0
9766,3187,2018-06-01,500,CMP0192,Online,1,0
4807,1601,2019-08-08,5,CMP0103,Card,1,0
2537,857,2025-12-12,75.0,CMP0059,Card,0,0
6657,2197,2022-02-22,200,CMP0029,Cash,1,0
4065,1351,2026-01-29,30,CMP0056,Card,0,0
3570,1197,2023-05-19,20,CMP0020,Standing Order,0,0
7689,2509,2025-08-10,5,CMP0167,Card,0,0
4904,1632,2024-04-05,50,CMP0172,Card,0,0
9291,3034,2022-10-03,250,CMP0181,Card,0,0
7240,2366,2022-08-11,15,CMP0108,Standing Order,0,0
8244,2690,2024-11-07,10,CMP0063,Card,1,0
8438,2751,2017-09-06,5,CMP0024,Standing Order,1,0
5582,1835,2022-09-02,50,CMP0099,Cheque,1,0
1428,473,2024-03-12,75.0,CMP0016,Standing Order,1,0
1667,560,2026-04-08,20,CMP0075,Standing Order,0,0
1936,648,2024-12-01,100,CMP0157,Card,1,0
10960,3552,2024-05-04,15,CMP0128,Cheque,0,0
10952,3550,2021-08-29,20,CMP0114,Card,1,0
11394,3674,2026-07-05,5,CMP0047,Direct Debit,0,0
885,292,2023-09-08,150.0,CMP0105,Cash,0,0
10284,3364,2021-01-02,37.5,CMP0032,Standing Order,1,0
1704,577,2025-06-24,40,CMP0040,Cash,1,0
3552,1191,2026-07-01,10,CMP0189,Cheque,1,0
2646,892,2025-10-05,20,CMP0079,Card,0,0
5259,1742,2020-02-11,15,CMP0153,Cheque,1,0
9381,3062,2025-09-20,50,CMP0065,Online,0,0
2226,743,2025-10-13,20,CMP0173,Card,0,0
646,203,2025-02-17,5,CMP0086,Cheque,0,0
3069,1036,2022-09-14,250,CMP0106,Online,1,0
480,151,2025-06-22,20,CMP0096,Cheque,1,0
3266,1099,2021-06-22,40,CMP0041,Card,0,1
5864,1922,2025-11-20,7.5,CMP0134,Cash,0,0
3600,1209,2026-07-18,5,CMP0131,Online,0,0
6322,2085,2023-03-12,20,CMP0063,Standing Order,1,0
8535,2783,2024-07-11,22.5,CMP0027,Standing Order,1,0
10588,3454,2025-04-09,15.0,CMP0133,Cash,1,0
8628,2818,2025-09-25,50,CMP0031,Standing Order,0,0
4729,1579,2025-10-04,22.5,CMP0086,Cash,0,0
2138,715,2024-12-17,7.5,CMP0138,Online,1,1
4447,1476,2022-03-21,50,CMP0071,Online,1,0
10720,3490,2024-05-11,15,CMP0030,Cheque,0,0
7620,2491,2018-10-29,250,CMP0141,Cheque,0,0
4233,1403,2024-11-16,150.0,CMP0145,Card,0,0
2172,728,2022-04-04,150.0,CMP0181,Online,1,0
8187,2671,2025-08-03,100,CMP0048,Cheque,1,0
4395,1462,2022-04-24,50,CMP0020,Cash,1,0
5095,1690,2026-02-03,15.0,CMP0034,Cash,1,0
861,283,2022-06-14,50,CMP0171,Online,1,0
2862,977,2026-04-20,50,CMP0158,Cheque,1,0
9998,3268,2025-02-17,15,CMP0137,Card,0,0
1018,338,2022-09-19,40,CMP0170,Standing Order,1,0
7486,2443,2024-04-07,250,CMP0157,Standing Order,1,0
10707,3487,2023-05-04,10,CMP0141,Direct Debit,0,0
11557,3727,2023-03-05,10,CMP0083,Cash,0,0
10033,3285,2023-12-09,5,CMP0024,Card,1,0
11790,3814,2024-07-06,25,CMP0069,Card,1,0
8429,2751,2023-08-05,5,CMP0023,Direct Debit,0,0
449,145,2024-12-29,25,CMP0132,Cheque,0,0
11953,3884,2024-09-15,5,CMP0087,Card,0,0
9528,3110,2026-04-27,22.5,CMP0171,Cash,1,0
10232,3342,2025-11-12,5,CMP0103,Online,0,0
7151,2339,2026-03-12,100,CMP0081,Standing Order,0,0
8241,2690,2025-06-05,100,CMP0121,Direct Debit,0,0
8071,2630,2026-06-18,5,CMP0085,Online,1,0
7729,2525,2024-07-09,20,CMP0003,Cheque,0,0
1475,493,2025-06-23,20,CMP0086,Card,1,0
4993,1655,2026-05-25,15.0,CMP0114,Online,1,0
11138,3603,2025-09-20,5,CMP0095,Cash,1,0
3,1,2020-12-26,5,CMP0141,Standing Order,1,0
6450,2133,2025-08-20,5,CMP0037,Cheque,0,0
10851,3526,2023-04-13,250,CMP0144,Online,0,0
4488,1495,2024-10-03,100,CMP0023,Card,0,0
3467,1158,2026-05-14,100,CMP0100,Direct Debit,1,0
7375,2406,2024-07-27,5,CMP0167,Standing Order,0,0
8359,2732,2024-11-15,250,CMP0132,Standing Order,0,0
4134,1369,2021-05-21,15,CMP0090,Cheque,1,0
10768,3498,2022-06-25,100,CMP0085,Direct Debit,0,0
4230,1402,2026-03-23,25,CMP0032,Direct Debit,1,0
7019,2298,2025-03-18,7.5,CMP0108,Standing Order,0,0
6805,2237,2023-12-01,25,CMP0173,Cash,1,0
6773,2227,2022-06-01,50,CMP0154,Direct Debit,0,0
6476,2137,2025-06-10,50,CMP0162,Cheque,1,0
5669,1861,2026-06-18,75.0,CMP0061,Cash,1,0
