activity_id,campaign_code,supporter_id,sent_date,opened,clicked,unsubscribed
587,CMP0141,1310,2024-06-19,1,0,0
588,CMP0141,3234,2024-06-19,0,0,0
589,CMP0141,819,2024-06-19,0,0,0
590,CMP0141,3254,2024-06-19,0,0,0
591,CMP0141,1301,2024-06-19,1,0,0
592,CMP0141,2687,2024-06-19,0,0,0
593,CMP0141,1991,2024-06-19,0,0,0
594,CMP0141,1557,2024-06-19,0,0,0
595,CMP0141,3710,2024-06-19,0,0,0
596,CMP0141,2123,2024-06-19,1,1,0
597,CMP0141,634,2024-06-19,1,0,0
598,CMP0141,1049,2024-06-19,0,1,0
599,CMP0141,3440,2024-06-19,1,0,0
600,CMP0141,4,2024-06-19,1,1,0
601,CMP0141,1452,2024-06-19,0,0,0
602,CMP0141,2400,2024-06-19,0,0,0
603,CMP0141,3429,2024-06-19,0,0,0
604,CMP0141,105,2024-06-19,0,0,0
605,CMP0141,2305,2024-06-19,0,0,0
606,CMP0141,1435,2024-06-19,0,0,0
607,CMP0141,2237,2024-06-19,1,0,0
608,CMP0141,133,2024-06-19,0,0,0
609,CMP0141,3948,2024-06-19,0,0,0
610,CMP0141,3573,2024-06-19,1,0,0
611,CMP0141,3810,2024-06-19,0,0,0
612,CMP0141,304,2024-06-19,1,1,0
613,CMP0141,383,2024-06-19,0,0,0
614,CMP0095,3861,2025-01-02,0,0,0
615,CMP0095,3696,2025-01-02,1,0,0
616,CMP0095,900,2025-01-02,0,0,0
617,CMP0095,1521,2025-01-02,0,0,0
618,CMP0095,254,2025-01-02,1,0,0
619,CMP0095,296,2025-01-02,0,0,0
620,CMP0095,378,2025-01-02,0,0,0
621,CMP0095,1002,2025-01-02,1,0,0
622,CMP0095,1986,2025-01-02,0,0,0
623,CMP0095,1910,2025-01-02,1,0,0
624,CMP0095,1384,2025-01-02,0,0,0
625,CMP0095,122,2025-01-02,0,0,0
626,CMP0095,1796,2025-01-02,1,0,0
627,CMP0095,1356,2025-01-02,1,1,0
628,CMP0095,710,2025-01-02,0,0,0
629,CMP0095,2164,2025-01-02,1,0,0
630,CMP0095,3045,2025-01-02,1,0,0
631,CMP0095,2757,2025-01-02,0,0,0
632,CMP0095,24,2025-01-02,0,0,0
633,CMP0095,463,2025-01-02,0,0,0
634,CMP0095,3030,2025-01-02,0,0,0
635,CMP0095,1205,2025-01-02,0,0,0
636,CMP0095,2839,2025-01-02,1,0,0
637,CMP0095,2896,2025-01-02,1,0,0
638,CMP0095,446,2025-01-02,0,0,0
639,CMP0095,2546,2025-01-02,0,0,0
640,CMP0095,2296,2025-01-02,1,0,0
641,CMP0095,1301,2025-01-02,0,0,0
642,CMP0095,215,2025-01-02,1,0,0
643,CMP0095,3290,2025-01-02,0,0,0
644,CMP0095,3084,2025-01-02,0,0,0
645,CMP0095,3299,2025-01-02,1,1,0
646,CMP0095,1191,2025-01-02,1,0,0
647,CMP0095,2922,2025-01-02,0,0,0
648,CMP0095,1432,2025-01-02,0,0,0
649,CMP0095,3868,2025-01-02,0,0,0
650,CMP0095,482,2025-01-02,1,0,0
651,CMP0095,1627,2025-01-02,1,0,0
652,CMP0095,985,2025-01-02,1,0,0
653,CMP0095,3619,2025-01-02,0,0,0
654,CMP0095,2154,2025-01-02,1,0,0
655,CMP0095,2358,2025-01-02,0,0,0
656,CMP0095,3876,2025-01-02,0,0,0
657,CMP0095,2060,2025-01-02,1,0,0
658,CMP0095,1678,2025-01-02,1,0,0
659,CMP0095,2628,2025-01-02,0,0,0
660,CMP0095,2226,2025-01-02,1,0,0
661,CMP0095,161,2025-01-02,0,0,0
662,CMP0095,1891,2025-01-02,0,0,0
663,CMP0095,641,2025-01-02,1,0,0
664,CMP0095,2536,2025-01-02,0,0,0
665,CMP0095,1644,2025-01-02,0,0,0
666,CMP0095,2306,2025-01-02,0,0,0
667,CMP0095,3643,2025-01-02,1,0,0
668,CMP0095,3110,2025-01-02,0,0,0
669,CMP0095,995,2025-01-02,0,0,0
670,CMP0095,2075,2025-01-02,1,0,0
671,CMP0095,548,2025-01-02,1,0,0
672,CMP0095,1663,2025-01-02,1,0,0
673,CMP0095,2022,2025-01-02,0,0,0
674,CMP0095,1749,2025-01-02,0,0,0
675,CMP0095,3574,2025-01-02,0,0,0
676,CMP0095,3547,2025-01-02,0,0,0
677,CMP0095,156,2025-01-02,1,0,0
678,CMP0095,2348,2025-01-02,0,0,0
679,CMP0095,2653,2025-01-02,0,0,0
680,CMP0095,3720,2025-01-02,0,0,0
681,CMP0095,3647,2025-01-02,0,0,0
682,CMP0095,3955,2025-01-02,0,0,0
683,CMP0095,3464,2025-01-02,1,0,0
684,CMP0095,1927,2025-01-02,0,0,0
685,CMP0095,3481,2025-01-02,0,0,0
686,CMP0095,1726,2025-01-02,0,0,0
687,CMP0095,670,2025-01-02,0,0,0
688,CMP0095,3012,2025-01-02,0,0,0
689,CMP0095,2968,2025-01-02,0,0,0
690,CMP0095,3711,2025-01-02,0,0,0
691,CMP0095,3413,2025-01-02,1,1,0
692,CMP0095,1064,2025-01-02,0,0,0
693,CMP0095,3583,2025-01-02,1,0,0
694,CMP0095,860,2025-01-02,0,0,0
695,CMP0095,3920,2025-01-02,0,0,0
696,CMP0095,2287,2025-01-02,0,0,0
697,CMP0095,1109,2025-01-02,0,0,0
698,CMP0095,2557,2025-01-02,0,0,0
699,CMP0095,945,2025-01-02,0,0,0
700,CMP0095,1241,2025-01-02,1,1,0
701,CMP0095,909,2025-01-02,0,1,0
702,CMP0095,445,2025-01-02,0,0,0
703,CMP0095,2483,2025-01-02,1,0,0
704,CMP0095,1261,2025-01-02,0,0,0
705,CMP0095,1102,2025-01-02,1,0,0
706,CMP0095,3577,2025-01-02,1,0,0
707,CMP0095,1754,2025-01-02,0,0,0
708,CMP0095,696,2025-01-02,0,0,0
709,CMP0095,2200,2025-01-02,1,1,0
710,CMP0095,1294,2025-01-02,0,0,0
711,CMP0095,2992,2025-01-02,1,0,0
712,CMP0095,1182,2025-01-02,0,0,0
713,CMP0095,3718,2025-01-02,0,0,0
714,CMP0095,341,2025-01-02,0,0,0
715,CMP0095,894,2025-01-02,1,0,0
716,CMP0095,45,2025-01-02,1,0,0
717,CMP0095,2240,2025-01-02,0,0,0
718,CMP0095,485,2025-01-02,0,0,0
719,CMP0095,2034,2025-01-02,0,0,0
720,CMP0095,2028,2025-01-02,1,0,0
721,CMP0095,3197,2025-01-02,0,0,0
722,CMP0095,357,2025-01-02,0,0,0
723,CMP0095,3389,2025-01-02,0,0,0
724,CMP0095,763,2025-01-02,1,0,0
725,CMP0095,425,2025-01-02,1,0,0
726,CMP0095,2074,2025-01-02,0,0,0
727,CMP0095,3252,2025-01-02,1,0,0
728,CMP0095,1386,2025-01-02,1,1,0
729,CMP0095,127,2025-01-02,1,0,0
730,CMP0095,171,2025-01-02,1,0,0
731,CMP0095,2456,2025-01-02,1,0,0
732,CMP0095,1288,2025-01-02,0,0,0
733,CMP0095,2232,2025-01-02,0,0,0
734,CMP0095,3406,2025-01-02,0,0,0
735,CMP0095,3677,2025-01-02,1,0,0
736,CMP0095,1106,2025-01-02,0,0,0
737,CMP0095,2803,2025-01-02,1,1,0
738,CMP0095,645,2025-01-02,1,0,0
739,CMP0095,1160,2025-01-02,0,0,0
740,CMP0095,3199,2025-01-02,0,0,0
741,CMP0095,3517,2025-01-02,0,0,0
742,CMP0095,2368,2025-01-02,0,0,0
743,CMP0095,2172,2025-01-02,0,0,0
744,CMP0095,3214,2025-01-02,0,0,0
745,CMP0095,3136,2025-01-02,0,0,0
746,CMP0095,500,2025-01-02,0,0,0
747,CMP0095,581,2025-01-02,0,0,0
748,CMP0095,2146,2025-01-02,0,0,0
749,CMP0095,1743,2025-01-02,0,0,0
750,CMP0095,534,2025-01-02,1,0,0
751,CMP0095,510,2025-01-02,0,0,0
752,CMP0095,1100,2025-01-02,1,1,0
753,CMP0095,1960,2025-01-02,1,0,0
754,CMP0095,3107,2025-01-02,0,0,0
755,CMP0095,883,2025-01-02,0,0,0
756,CMP0095,2744,2025-01-02,1,0,0
757,CMP0095,37,2025-01-02,1,0,0
758,CMP0095,955,2025-01-02,1,0,0
759,CMP0095,2131,2025-01-02,0,0,0
760,CMP0095,2024,2025-01-02,0,0,0
761,CMP0095,123,2025-01-02,1,0,0
762,CMP0095,1198,2025-01-02,0,0,0
763,CMP0095,32,2025-01-02,0,0,0
764,CMP0095,621,2025-01-02,1,0,0
765,CMP0095,3913,2025-01-02,0,0,0
766,CMP0095,329,2025-01-02,1,0,0
767,CMP0095,1970,2025-01-02,0,0,0
768,CMP0095,3339,2025-01-02,0,0,0
769,CMP0095,2489,2025-01-02,0,0,1
770,CMP0095,2646,2025-01-02,0,0,0
771,CMP0095,3386,2025-01-02,1,1,0
772,CMP0095,1665,2025-01-02,0,0,0
773,CMP0095,3221,2025-01-02,1,1,0
774,CMP0095,1614,2025-01-02,0,0,0
775,CMP0095,2583,2025-01-02,0,0,0
776,CMP0095,2076,2025-01-02,1,0,0
777,CMP0095,3927,2025-01-02,0,0,0
778,CMP0095,523,2025-01-02,0,0,0
779,CMP0095,2977,2025-01-02,0,0,0
780,CMP0095,3884,2025-01-02,0,0,0
781,CMP0095,3402,2025-01-02,0,0,0
782,CMP0095,3567,2025-01-02,1,0,0
783,CMP0095,2609,2025-01-02,1,1,0
784,CMP0095,2647,2025-01-02,0,0,0
785,CMP0095,636,2025-01-02,0,0,0
786,CMP0095,1023,2025-01-02,0,0,0
787,CMP0095,461,2025-01-02,0,0,0
788,CMP0095,3152,2025-01-02,0,0,0
789,CMP0095,2249,2025-01-02,0,0,0
790,CMP0095,3837,2025-01-02,0,0,0
791,CMP0095,819,2025-01-02,0,0,0
792,CMP0095,2519,2025-01-02,1,1,0
793,CMP0095,193,2025-01-02,0,0,0
794,CMP0095,1013,2025-01-02,0,0,0
795,CMP0095,2269,2025-01-02,0,0,0
796,CMP0095,2038,2025-01-02,0,0,0
797,CMP0095,1461,2025-01-02,0,0,0
798,CMP0095,2491,2025-01-02,0,0,0
799,CMP0095,382,2025-01-02,1,1,0
800,CMP0095,2236,2025-01-02,0,0,0
801,CMP0095,701,2025-01-02,0,0,0
802,CMP0095,1215,2025-01-02,1,1,0
803,CMP0095,3832,2025-01-02,1,1,0
804,CMP0095,2382,2025-01-02,1,0,0
805,CMP0095,289,2025-01-02,1,1,0
806,CMP0095,2138,2025-01-02,1,0,0
807,CMP0095,1550,2025-01-02,1,0,0
808,CMP0095,1844,2025-01-02,0,0,0
809,CMP0095,1456,2025-01-02,0,0,0
810,CMP0095,475,2025-01-02,1,0,0
811,CMP0095,2732,2025-01-02,1,1,0
812,CMP0095,1900,2025-01-02,0,0,0
813,CMP0095,1877,2025-01-02,0,0,0
814,CMP0095,633,2025-01-02,0,0,0
815,CMP0095,1157,2025-01-02,1,0,0
816,CMP0095,3853,2025-01-02,0,0,0
817,CMP0095,3425,2025-01-02,0,0,0
818,CMP0095,583,2025-01-02,1,0,0
819,CMP0095,1885,2025-01-02,0,0,0
820,CMP0095,543,2025-01-02,0,0,0
821,CMP0095,2194,2025-01-02,0,0,0
822,CMP0095,3177,2025-01-02,0,0,0
823,CMP0095,1899,2025-01-02,0,0,0
824,CMP0095,2042,2025-01-02,0,0,0
825,CMP0095,473,2025-01-02,0,0,0
826,CMP0095,3666,2025-01-02,0,0,0
827,CMP0095,3658,2025-01-02,1,0,0
828,CMP0095,288,2025-01-02,1,0,0
829,CMP0095,3127,2025-01-02,0,0,0
830,CMP0095,606,2025-01-02,0,0,0
831,CMP0095,284,2025-01-02,0,0,0
832,CMP0095,380,2025-01-02,1,0,0
833,CMP0095,1942,2025-01-02,0,0,0
834,CMP0095,2851,2025-01-02,0,0,0
835,CMP0095,2722,2025-01-02,0,0,0
836,CMP0095,1897,2025-01-02,1,0,0
837,CMP0095,2320,2025-01-02,1,1,0
838,CMP0095,3213,2025-01-02,1,0,0
839,CMP0095,4008,2025-01-02,1,0,0
840,CMP0095,2881,2025-01-02,0,0,0
841,CMP0095,638,2025-01-02,0,0,0
842,CMP0095,1409,2025-01-02,1,0,0
843,CMP0095,3462,2025-01-02,1,0,0
844,CMP0095,3967,2025-01-02,1,1,0
845,CMP0095,302,2025-01-02,1,0,0
846,CMP0095,943,2025-01-02,0,0,0
847,CMP0095,966,2025-01-02,0,0,0
848,CMP0095,2497,2025-01-02,0,0,0
849,CMP0095,920,2025-01-02,0,0,0
850,CMP0095,1939,2025-01-02,0,0,0
851,CMP0095,3426,2025-01-02,0,0,0
852,CMP0095,1748,2025-01-02,0,0,0
853,CMP0095,2181,2025-01-02,1,1,0
854,CMP0095,2946,2025-01-02,1,0,0
855,CMP0095,281,2025-01-02,0,0,0
856,CMP0095,890,2025-01-02,0,0,0
857,CMP0095,1034,2025-01-02,0,0,0
858,CMP0095,3457,2025-01-02,1,1,0
859,CMP0095,1886,2025-01-02,0,0,0
860,CMP0095,3324,2025-01-02,0,0,0
861,CMP0095,2705,2025-01-02,0,0,0
862,CMP0095,2971,2025-01-02,0,0,0
863,CMP0095,3331,2025-01-02,0,0,0
864,CMP0095,858,2025-01-02,0,0,0
865,CMP0095,1176,2025-01-02,0,0,0
866,CMP0095,484,2025-01-02,0,0,0
867,CMP0095,1906,2025-01-02,0,0,0
868,CMP0095,3671,2025-01-02,0,0,0
869,CMP0095,3405,2025-01-02,0,0,0
870,CMP0095,2480,2025-01-02,0,0,0
871,CMP0095,3901,2025-01-02,0,0,0
872,CMP0095,1036,2025-01-02,0,0,0
873,CMP0095,3970,2025-01-02,0,0,0
874,CMP0095,2699,2025-01-02,0,0,0
875,CMP0095,3536,2025-01-02,0,0,0
876,CMP0095,3729,2025-01-02,1,0,0
877,CMP0095,1755,2025-01-02,0,0,0
878,CMP0095,805,2025-01-02,0,0,0
879,CMP0095,1805,2025-01-02,1,1,0
880,CMP0095,823,2025-01-02,0,0,0
881,CMP0095,1565,2025-01-02,0,0,0
882,CMP0095,3480,2025-01-02,1,0,0
883,CMP0095,3943,2025-01-02,0,0,0
884,CMP0095,1222,2025-01-02,1,0,0
885,CMP0095,2550,2025-01-02,0,0,0
886,CMP0095,2411,2025-01-02,0,0,0
887,CMP0095,50,2025-01-02,0,0,0
888,CMP0095,937,2025-01-02,0,0,0
889,CMP0095,1591,2025-01-02,1,0,0
890,CMP0095,2930,2025-01-02,0,0,0
891,CMP0095,1819,2025-01-02,1,1,0
892,CMP0095,2587,2025-01-02,0,0,0
893,CMP0095,2759,2025-01-02,0,0,0
894,CMP0095,1108,2025-01-02,1,1,0
895,CMP0095,2562,2025-01-02,1,0,0
896,CMP0095,684,2025-01-02,0,0,0
897,CMP0095,3519,2025-01-02,1,1,0
898,CMP0095,2470,2025-01-02,1,1,0
899,CMP0095,3682,2025-01-02,0,0,0
900,CMP0095,1842,2025-01-02,1,0,0
901,CMP0095,1141,2025-01-02,1,0,0
902,CMP0095,2495,2025-01-02,0,0,0
903,CMP0095,2096,2025-01-02,0,0,0
904,CMP0095,2769,2025-01-02,1,1,0
905,CMP0075,568,2025-08-21,0,0,0
906,CMP0075,1349,2025-08-21,0,0,0
907,CMP0075,165,2025-08-21,0,0,0
908,CMP0075,391,2025-08-21,0,0,0
909,CMP0075,3102,2025-08-21,0,0,0
910,CMP0075,2018,2025-08-21,1,0,0
911,CMP0075,3582,2025-08-21,1,0,0
912,CMP0075,1443,2025-08-21,1,0,0
913,CMP0075,2801,2025-08-21,0,0,0
914,CMP0075,2491,2025-08-21,0,0,0
915,CMP0075,2156,2025-08-21,0,0,0
916,CMP0075,2875,2025-08-21,0,0,0
917,CMP0075,420,2025-08-21,0,0,0
918,CMP0075,3201,2025-08-21,0,0,0
919,CMP0075,2176,2025-08-21,0,0,0
920,CMP0075,991,2025-08-21,0,0,0
921,CMP0075,3876,2025-08-21,0,0,0
922,CMP0075,797,2025-08-21,0,0,0
923,CMP0075,1021,2025-08-21,0,0,0
924,CMP0075,277,2025-08-21,0,0,0
925,CMP0075,1353,2025-08-21,1,0,0
926,CMP0075,2788,2025-08-21,1,0,0
927,CMP0075,3665,2025-08-21,0,0,0
928,CMP0075,1166,2025-08-21,0,0,0
929,CMP0075,3152,2025-08-21,0,0,0
930,CMP0075,4015,2025-08-21,0,0,0
931,CMP0075,3220,2025-08-21,1,0,0
932,CMP0075,1268,2025-08-21,0,0,0
933,CMP0075,135,2025-08-21,0,0,0
934,CMP0075,1399,2025-08-21,1,1,0
935,CMP0075,1409,2025-08-21,1,0,0
936,CMP0075,3372,2025-08-21,1,0,0
937,CMP0075,2378,2025-08-21,0,0,0
938,CMP0075,1036,2025-08-21,0,0,0
939,CMP0075,2600,2025-08-21,0,0,0
940,CMP0075,2180,2025-08-21,1,0,0
941,CMP0075,3170,2025-08-21,0,0,0
942,CMP0075,3286,2025-08-21,0,0,0
943,CMP0075,322,2025-08-21,0,0,0
944,CMP0075,1405,2025-08-21,0,0,0
945,CMP0075,3160,2025-08-21,0,0,0
946,CMP0075,852,2025-08-21,0,0,0
947,CMP0075,1848,2025-08-21,0,0,0
948,CMP0075,2732,2025-08-21,1,0,0
949,CMP0075,913,2025-08-21,1,0,0
950,CMP0075,1304,2025-08-21,0,0,0
951,CMP0075,2398,2025-08-21,0,0,0
952,CMP0075,517,2025-08-21,0,0,0
953,CMP0075,2964,2025-08-21,0,0,0
954,CMP0075,3782,2025-08-21,0,0,0
955,CMP0075,1704,2025-08-21,0,0,0
956,CMP0075,949,2025-08-21,1,0,0
957,CMP0075,657,2025-08-21,0,0,0
958,CMP0075,3191,2025-08-21,0,0,0
959,CMP0075,2444,2025-08-21,0,0,0
960,CMP0075,110,2025-08-21,0,0,0
961,CMP0075,1900,2025-08-21,0,0,0
962,CMP0075,2483,2025-08-21,0,0,0
963,CMP0075,3417,2025-08-21,0,0,0
964,CMP0075,2923,2025-08-21,1,0,0
965,CMP0075,801,2025-08-21,1,0,0
966,CMP0075,2422,2025-08-21,1,0,0
967,CMP0075,2296,2025-08-21,1,0,0
968,CMP0075,3209,2025-08-21,0,0,0
969,CMP0075,1480,2025-08-21,1,1,0
970,CMP0075,1937,2025-08-21,1,0,0
971,CMP0075,1757,2025-08-21,1,0,0
972,CMP0075,2411,2025-08-21,0,0,0
973,CMP0075,102,2025-08-21,1,0,0
974,CMP0075,3132,2025-08-21,1,0,0
975,CMP0075,1870,2025-08-21,0,0,1
976,CMP0075,3214,2025-08-21,1,0,0
977,CMP0075,2073,2025-08-21,0,0,0
978,CMP0075,3761,2025-08-21,1,0,0
979,CMP0075,1897,2025-08-21,0,0,0
980,CMP0075,2256,2025-08-21,0,0,0
981,CMP0075,1775,2025-08-21,0,0,0
982,CMP0075,3959,2025-08-21,0,0,0
983,CMP0075,1318,2025-08-21,0,0,0
984,CMP0075,106,2025-08-21,0,0,0
985,CMP0075,2308,2025-08-21,1,0,0
986,CMP0075,1603,2025-08-21,1,1,0
987,CMP0075,849,2025-08-21,1,0,0
988,CMP0075,1424,2025-08-21,0,0,0
989,CMP0075,3087,2025-08-21,0,0,0
990,CMP0075,2494,2025-08-21,0,0,0
991,CMP0075,3030,2025-08-21,0,0,0
992,CMP0075,3942,2025-08-21,0,0,0
993,CMP0075,2636,2025-08-21,1,0,0
994,CMP0075,1283,2025-08-21,0,0,0
995,CMP0075,3704,2025-08-21,0,0,0
996,CMP0075,1556,2025-08-21,1,0,0
997,CMP0075,301,2025-08-21,1,0,0
998,CMP0075,3788,2025-08-21,1,0,0
999,CMP0075,1747,2025-08-21,0,0,0
1000,CMP0075,894,2025-08-21,0,0,0
1001,CMP0075,761,2025-08-21,0,0,0
1002,CMP0075,1708,2025-08-21,1,0,0
1003,CMP0075,3149,2025-08-21,1,0,0
1004,CMP0075,3494,2025-08-21,0,0,0
1005,CMP0075,2752,2025-08-21,1,0,0
1006,CMP0075,3577,2025-08-21,0,0,0
1007,CMP0075,222,2025-08-21,1,0,0
1008,CMP0075,578,2025-08-21,0,0,0
1009,CMP0075,1530,2025-08-21,1,1,0
1010,CMP0075,1606,2025-08-21,1,0,0
1011,CMP0075,1141,2025-08-21,1,0,0
1012,CMP0075,479,2025-08-21,0,0,0
1013,CMP0075,1077,2025-08-21,0,0,0
1014,CMP0075,954,2025-08-21,1,0,0
1015,CMP0075,3155,2025-08-21,0,0,0
1016,CMP0075,2141,2025-08-21,0,0,0
1017,CMP0075,314,2025-08-21,0,0,0
1018,CMP0075,576,2025-08-21,0,0,0
1019,CMP0075,2154,2025-08-21,1,0,0
1020,CMP0075,811,2025-08-21,1,1,0
1021,CMP0075,3810,2025-08-21,0,0,0
1022,CMP0075,2401,2025-08-21,0,0,0
1023,CMP0075,65,2025-08-21,0,0,0
1024,CMP0075,2380,2025-08-21,0,0,0
1025,CMP0075,1372,2025-08-21,0,0,0
1026,CMP0075,1508,2025-08-21,0,0,0
1027,CMP0075,3146,2025-08-21,1,0,0
1028,CMP0075,3050,2025-08-21,1,0,0
1029,CMP0075,1273,2025-08-21,0,0,0
1030,CMP0075,3968,2025-08-21,0,0,0
1031,CMP0075,2466,2025-08-21,1,0,0
1032,CMP0075,2430,2025-08-21,0,0,0
1033,CMP0075,2436,2025-08-21,1,1,0
1034,CMP0075,2499,2025-08-21,0,0,0
1035,CMP0075,1869,2025-08-21,0,0,0
1036,CMP0075,93,2025-08-21,0,0,0
1037,CMP0075,1840,2025-08-21,0,0,1
1038,CMP0075,1317,2025-08-21,0,0,0
1039,CMP0075,3857,2025-08-21,0,0,0
1040,CMP0075,2261,2025-08-21,1,0,0
1041,CMP0075,4011,2025-08-21,0,0,0
1042,CMP0075,2200,2025-08-21,0,0,0
1043,CMP0075,3815,2025-08-21,0,0,0
1044,CMP0075,373,2025-08-21,1,0,0
1045,CMP0075,360,2025-08-21,1,0,0
1046,CMP0075,963,2025-08-21,1,0,0
1047,CMP0075,2052,2025-08-21,0,0,0
1048,CMP0075,716,2025-08-21,0,0,0
1049,CMP0075,1183,2025-08-21,1,0,0
1050,CMP0075,1894,2025-08-21,0,0,0
1051,CMP0075,421,2025-08-21,0,0,0
1052,CMP0075,3979,2025-08-21,0,0,0
1053,CMP0075,1387,2025-08-21,0,0,0
1054,CMP0075,973,2025-08-21,1,0,0
1055,CMP0075,955,2025-08-21,0,0,0
1056,CMP0075,1523,2025-08-21,0,0,0
1057,CMP0075,3570,2025-08-21,0,0,0
1058,CMP0075,2479,2025-08-21,1,0,0
1059,CMP0075,3466,2025-08-21,1,0,0
1060,CMP0075,537,2025-08-21,1,0,0
1061,CMP0075,1724,2025-08-21,1,0,0
1062,CMP0075,3518,2025-08-21,0,0,0
1063,CMP0075,137,2025-08-21,0,0,0
1064,CMP0075,1596,2025-08-21,1,0,0
1065,CMP0075,1319,2025-08-21,0,0,0
1066,CMP0075,837,2025-08-21,0,0,0
1067,CMP0075,669,2025-08-21,0,0,0
1068,CMP0075,2894,2025-08-21,1,0,0
1069,CMP0075,3222,2025-08-21,1,0,0
1070,CMP0075,1121,2025-08-21,0,0,0
1071,CMP0075,950,2025-08-21,1,0,0
1072,CMP0075,870,2025-08-21,0,0,0
1073,CMP0075,2802,2025-08-21,1,0,0
1074,CMP0075,588,2025-08-21,0,0,0
1075,CMP0075,2679,2025-08-21,1,0,0
1076,CMP0075,3916,2025-08-21,0,0,0
1077,CMP0075,1373,2025-08-21,0,0,0
1078,CMP0075,3061,2025-08-21,0,0,0
1079,CMP0075,3536,2025-08-21,0,0,0
1080,CMP0075,1918,2025-08-21,1,0,0
1081,CMP0075,3275,2025-08-21,0,0,0
1082,CMP0075,2705,2025-08-21,1,0,0
1083,CMP0075,3905,2025-08-21,0,0,0
1084,CMP0075,3728,2025-08-21,1,0,0
1085,CMP0075,3867,2025-08-21,0,0,0
1086,CMP0075,3804,2025-08-21,0,0,0
1087,CMP0075,369,2025-08-21,1,1,0
1088,CMP0075,2635,2025-08-21,0,0,0
1089,CMP0075,281,2025-08-21,1,0,0
1090,CMP0075,819,2025-08-21,0,0,0
1091,CMP0075,2924,2025-08-21,0,0,0
1092,CMP0075,3440,2025-08-21,0,0,0
1093,CMP0075,1038,2025-08-21,0,0,0
1094,CMP0075,3833,2025-08-21,0,0,0
1095,CMP0075,540,2025-08-21,1,0,0
1096,CMP0075,436,2025-08-21,0,0,0
1097,CMP0075,3769,2025-08-21,1,0,0
1098,CMP0075,3542,2025-08-21,0,0,0
1099,CMP0075,3282,2025-08-21,0,0,0
1100,CMP0075,522,2025-08-21,1,0,0
1101,CMP0075,252,2025-08-21,1,1,0
1102,CMP0075,3172,2025-08-21,1,0,0
1103,CMP0075,757,2025-08-21,0,0,0
1104,CMP0075,3093,2025-08-21,0,0,0
1105,CMP0075,2687,2025-08-21,0,0,0
1106,CMP0075,1355,2025-08-21,0,0,0
1107,CMP0075,3738,2025-08-21,0,0,0
1108,CMP0075,34,2025-08-21,0,0,0
1109,CMP0075,1895,2025-08-21,0,0,0
1110,CMP0075,668,2025-08-21,0,0,0
1111,CMP0075,1118,2025-08-21,0,0,0
1112,CMP0075,1002,2025-08-21,0,0,0
1113,CMP0075,2472,2025-08-21,0,0,0
1114,CMP0075,3348,2025-08-21,1,0,0
1115,CMP0075,3539,2025-08-21,1,0,0
1116,CMP0075,1640,2025-08-21,1,0,0
1117,CMP0075,3157,2025-08-21,0,0,0
1118,CMP0075,2974,2025-08-21,0,0,0
1119,CMP0075,2704,2025-08-21,0,0,0
1120,CMP0075,2268,2025-08-21,0,0,0
1121,CMP0075,534,2025-08-21,0,0,0
1122,CMP0075,1301,2025-08-21,0,0,0
1123,CMP0075,3887,2025-08-21,1,0,0
1124,CMP0075,2066,2025-08-21,1,0,0
1125,CMP0075,3726,2025-08-21,1,0,0
1126,CMP0075,160,2025-08-21,0,0,0
1127,CMP0075,2508,2025-08-21,0,0,0
1128,CMP0075,556,2025-08-21,0,0,0
1129,CMP0075,2738,2025-08-21,0,0,0
1130,CMP0075,3969,2025-08-21,0,0,0
1131,CMP0075,136,2025-08-21,0,0,0
1132,CMP0075,3141,2025-08-21,1,0,0
1133,CMP0075,2584,2025-08-21,0,0,0
1134,CMP0075,3996,2025-08-21,0,0,0
1135,CMP0075,2183,2025-08-21,0,0,0
1136,CMP0075,1132,2025-08-21,0,0,0
1137,CMP0075,2656,2025-08-21,0,0,0
1138,CMP0075,2475,2025-08-21,0,0,0
1139,CMP0075,1217,2025-08-21,1,0,0
1140,CMP0075,3596,2025-08-21,0,0,0
1141,CMP0075,2742,2025-08-21,0,0,0
1142,CMP0075,1517,2025-08-21,1,0,0
1143,CMP0075,1852,2025-08-21,1,0,0
1144,CMP0075,3750,2025-08-21,1,0,0
1145,CMP0075,1659,2025-08-21,0,0,0
1146,CMP0075,50,2025-08-21,0,0,0
1147,CMP0075,563,2025-08-21,0,0,0
1148,CMP0075,1859,2025-08-21,0,0,0
1149,CMP0075,90,2025-08-21,0,0,0
1150,CMP0075,2269,2025-08-21,0,0,0
1151,CMP0075,20,2025-08-21,1,1,0
1152,CMP0075,1925,2025-08-21,0,0,0
1153,CMP0075,2971,2025-08-21,0,0,0
1154,CMP0075,2603,2025-08-21,0,0,0
1155,CMP0075,3154,2025-08-21,1,0,0
1156,CMP0075,1990,2025-08-21,1,0,0
1157,CMP0075,943,2025-08-21,0,0,0
1158,CMP0075,2219,2025-08-21,1,0,0
1159,CMP0075,1035,2025-08-21,1,0,0
1160,CMP0075,947,2025-08-21,1,0,0
1161,CMP0075,3574,2025-08-21,0,0,0
1162,CMP0075,2196,2025-08-21,1,0,0
1163,CMP0075,965,2025-08-21,0,0,0
1164,CMP0075,3415,2025-08-21,1,1,0
1165,CMP0075,1420,2025-08-21,0,0,0
1166,CMP0075,1446,2025-08-21,1,0,0
1167,CMP0075,3046,2025-08-21,0,0,0
